,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
7594,0.846,https://api.spotify.com/v1/audio-analysis/3231hNehkmBODOxShkQT64,0.254,252586,0.49,3231hNehkmBODOxShkQT64,0.56,9,0.183,-5.718,0,0.0321,104.591,3,https://api.spotify.com/v1/tracks/3231hNehkmBODOxShkQT64,audio_features,spotify:track:3231hNehkmBODOxShkQT64,0.0392
7595,0.376,https://api.spotify.com/v1/audio-analysis/0TEyIqlCVpDgsheu8ZeZTG,0.216,143127,0.932,0TEyIqlCVpDgsheu8ZeZTG,0.937,1,0.66,-5.673,1,0.107,81.529,5,https://api.spotify.com/v1/tracks/0TEyIqlCVpDgsheu8ZeZTG,audio_features,spotify:track:0TEyIqlCVpDgsheu8ZeZTG,0.0792
7596,0.0894,https://api.spotify.com/v1/audio-analysis/6UQ5IXNzNfYDyhW9GAeTPz,0.327,325264,0.914,6UQ5IXNzNfYDyhW9GAeTPz,0.0266,4,0.333,-0.976,0,0.0735,136.774,4,https://api.spotify.com/v1/tracks/6UQ5IXNzNfYDyhW9GAeTPz,audio_features,spotify:track:6UQ5IXNzNfYDyhW9GAeTPz,0.247
7597,0.535,https://api.spotify.com/v1/audio-analysis/3shp7WxHTjIWGTPf3Pww7c,0.409,1031600,0.666,3shp7WxHTjIWGTPf3Pww7c,0.757,10,0.649,-11.69,0,0.135,123.042,4,https://api.spotify.com/v1/tracks/3shp7WxHTjIWGTPf3Pww7c,audio_features,spotify:track:3shp7WxHTjIWGTPf3Pww7c,0.123
7598,0.66,https://api.spotify.com/v1/audio-analysis/4asVTLJhtAT6q98piAvfEo,0.659,218653,0.408,4asVTLJhtAT6q98piAvfEo,0.365,9,0.392,-15.293,0,0.0395,88.589,4,https://api.spotify.com/v1/tracks/4asVTLJhtAT6q98piAvfEo,audio_features,spotify:track:4asVTLJhtAT6q98piAvfEo,0.179
7599,0.864,https://api.spotify.com/v1/audio-analysis/2P8AKXyCCUKu8iRwA9Roc5,0.302,401453,0.277,2P8AKXyCCUKu8iRwA9Roc5,0.499,11,0.0681,-15.76,0,0.0384,88.306,4,https://api.spotify.com/v1/tracks/2P8AKXyCCUKu8iRwA9Roc5,audio_features,spotify:track:2P8AKXyCCUKu8iRwA9Roc5,0.067
7600,0.518,https://api.spotify.com/v1/audio-analysis/1wNChqtAY14LDY8NZDWG8F,0.386,538480,0.313,1wNChqtAY14LDY8NZDWG8F,0.321,0,0.207,-15.735,1,0.402,102.498,4,https://api.spotify.com/v1/tracks/1wNChqtAY14LDY8NZDWG8F,audio_features,spotify:track:1wNChqtAY14LDY8NZDWG8F,0.052
7601,0.712,https://api.spotify.com/v1/audio-analysis/2DRlk2X9ai6PHyF9j2eJMi,0.175,263640,0.437,2DRlk2X9ai6PHyF9j2eJMi,0.985,0,0.266,-9.815,0,0.035,108.757,4,https://api.spotify.com/v1/tracks/2DRlk2X9ai6PHyF9j2eJMi,audio_features,spotify:track:2DRlk2X9ai6PHyF9j2eJMi,0.0734
7602,0.858,https://api.spotify.com/v1/audio-analysis/1HkRVph8RGregqZxoF78as,0.554,114000,0.203,1HkRVph8RGregqZxoF78as,0.885,1,0.112,-19.093,1,0.039,119.987,4,https://api.spotify.com/v1/tracks/1HkRVph8RGregqZxoF78as,audio_features,spotify:track:1HkRVph8RGregqZxoF78as,0.422
7603,0.823,https://api.spotify.com/v1/audio-analysis/4IgEH2zjdAS2h9fxzVtkva,0.138,290400,0.411,4IgEH2zjdAS2h9fxzVtkva,0.935,3,0.0828,-13.155,1,0.0344,79.439,3,https://api.spotify.com/v1/tracks/4IgEH2zjdAS2h9fxzVtkva,audio_features,spotify:track:4IgEH2zjdAS2h9fxzVtkva,0.038
7604,0.92,https://api.spotify.com/v1/audio-analysis/20n1R1mUFQG8Xwg65zqRqS,0.683,136000,0.179,20n1R1mUFQG8Xwg65zqRqS,0.927,10,0.0795,-21.039,0,0.0392,119.993,4,https://api.spotify.com/v1/tracks/20n1R1mUFQG8Xwg65zqRqS,audio_features,spotify:track:20n1R1mUFQG8Xwg65zqRqS,0.522
7605,0.853,https://api.spotify.com/v1/audio-analysis/5W5qEXRgsknkpmGvDk5WzI,0.246,268800,0.258,5W5qEXRgsknkpmGvDk5WzI,0.887,1,0.09,-21.664,1,0.0456,72.19,3,https://api.spotify.com/v1/tracks/5W5qEXRgsknkpmGvDk5WzI,audio_features,spotify:track:5W5qEXRgsknkpmGvDk5WzI,0.0567
7606,0.934,https://api.spotify.com/v1/audio-analysis/6SCv5tETBd5WUUYXLhPv9Y,0.198,222205,0.422,6SCv5tETBd5WUUYXLhPv9Y,0.889,0,0.109,-11.686,1,0.0348,119.888,4,https://api.spotify.com/v1/tracks/6SCv5tETBd5WUUYXLhPv9Y,audio_features,spotify:track:6SCv5tETBd5WUUYXLhPv9Y,0.163
7607,0.957,https://api.spotify.com/v1/audio-analysis/1ASRmdEFd4qoUXiWWHqSB5,0.353,312398,0.349,1ASRmdEFd4qoUXiWWHqSB5,0.928,8,0.0988,-14.147,0,0.035,119.981,4,https://api.spotify.com/v1/tracks/1ASRmdEFd4qoUXiWWHqSB5,audio_features,spotify:track:1ASRmdEFd4qoUXiWWHqSB5,0.253
7608,0.933,https://api.spotify.com/v1/audio-analysis/1zgK2Na3h1nvrUBFub14A2,0.167,170861,0.125,1zgK2Na3h1nvrUBFub14A2,0.906,11,0.108,-16.949,1,0.0364,160.368,4,https://api.spotify.com/v1/tracks/1zgK2Na3h1nvrUBFub14A2,audio_features,spotify:track:1zgK2Na3h1nvrUBFub14A2,0.253
7609,0.417,https://api.spotify.com/v1/audio-analysis/2DG4xK334KC1ZtECPiofbe,0.166,168522,0.234,2DG4xK334KC1ZtECPiofbe,0.77,9,0.132,-11.872,0,0.0396,62.808,4,https://api.spotify.com/v1/tracks/2DG4xK334KC1ZtECPiofbe,audio_features,spotify:track:2DG4xK334KC1ZtECPiofbe,0.0272
7610,0.853,https://api.spotify.com/v1/audio-analysis/0oIlDTNRrxyFZUvpp0MiCE,0.197,208143,0.32,0oIlDTNRrxyFZUvpp0MiCE,0.903,6,0.106,-16.268,0,0.04,139.216,4,https://api.spotify.com/v1/tracks/0oIlDTNRrxyFZUvpp0MiCE,audio_features,spotify:track:0oIlDTNRrxyFZUvpp0MiCE,0.424
7611,0.968,https://api.spotify.com/v1/audio-analysis/7i8QMQYvc76jy0Z0AJV4jI,0.0764,136365,0.143,7i8QMQYvc76jy0Z0AJV4jI,0.936,6,0.1,-18.415,1,0.0458,79.431,4,https://api.spotify.com/v1/tracks/7i8QMQYvc76jy0Z0AJV4jI,audio_features,spotify:track:7i8QMQYvc76jy0Z0AJV4jI,0.041
7612,0.947,https://api.spotify.com/v1/audio-analysis/2uUgfGHENYdDore2DdEFHk,0.497,181466,0.436,2uUgfGHENYdDore2DdEFHk,0.944,10,0.102,-13.854,0,0.0352,119.996,4,https://api.spotify.com/v1/tracks/2uUgfGHENYdDore2DdEFHk,audio_features,spotify:track:2uUgfGHENYdDore2DdEFHk,0.317
7613,0.935,https://api.spotify.com/v1/audio-analysis/3G3ZvsrwNksi9gDpxXfc12,0.208,199697,0.207,3G3ZvsrwNksi9gDpxXfc12,0.934,2,0.128,-13.231,0,0.0347,77.544,4,https://api.spotify.com/v1/tracks/3G3ZvsrwNksi9gDpxXfc12,audio_features,spotify:track:3G3ZvsrwNksi9gDpxXfc12,0.0959
7614,0.744,https://api.spotify.com/v1/audio-analysis/6EifbZCsuLhUlY25OVxKjy,0.236,172912,0.188,6EifbZCsuLhUlY25OVxKjy,0.795,7,0.107,-11.662,0,0.0395,80.205,4,https://api.spotify.com/v1/tracks/6EifbZCsuLhUlY25OVxKjy,audio_features,spotify:track:6EifbZCsuLhUlY25OVxKjy,0.0985
7615,0.94,https://api.spotify.com/v1/audio-analysis/3bArxlj6qNXUPvzCKvU4cI,0.153,143388,0.422,3bArxlj6qNXUPvzCKvU4cI,0.842,6,0.393,-14.103,0,0.0389,143.147,1,https://api.spotify.com/v1/tracks/3bArxlj6qNXUPvzCKvU4cI,audio_features,spotify:track:3bArxlj6qNXUPvzCKvU4cI,0.165
7616,0.963,https://api.spotify.com/v1/audio-analysis/3kaTiK5fUhBIb5aKMQZ0sK,0.131,199567,0.217,3kaTiK5fUhBIb5aKMQZ0sK,0.81,2,0.0885,-19.63,0,0.0425,73.733,4,https://api.spotify.com/v1/tracks/3kaTiK5fUhBIb5aKMQZ0sK,audio_features,spotify:track:3kaTiK5fUhBIb5aKMQZ0sK,0.0281
7617,0.44,https://api.spotify.com/v1/audio-analysis/3HYKtBKAFGLOjnbQM6cCL2,0.532,229720,0.796,3HYKtBKAFGLOjnbQM6cCL2,0.248,6,0.36,-4.662,0,0.0296,93.999,4,https://api.spotify.com/v1/tracks/3HYKtBKAFGLOjnbQM6cCL2,audio_features,spotify:track:3HYKtBKAFGLOjnbQM6cCL2,0.607
7618,0.641,https://api.spotify.com/v1/audio-analysis/143JeUrOZs8MuqaUB32HzM,0.628,232173,0.533,143JeUrOZs8MuqaUB32HzM,0.0145,4,0.0916,-6.824,1,0.0227,89.998,4,https://api.spotify.com/v1/tracks/143JeUrOZs8MuqaUB32HzM,audio_features,spotify:track:143JeUrOZs8MuqaUB32HzM,0.323
7619,0.26,https://api.spotify.com/v1/audio-analysis/4MgTfaQ1JsNwgIfZxUdrxe,0.653,201293,0.639,4MgTfaQ1JsNwgIfZxUdrxe,0.00121,1,0.108,-7.45,0,0.0312,136.078,4,https://api.spotify.com/v1/tracks/4MgTfaQ1JsNwgIfZxUdrxe,audio_features,spotify:track:4MgTfaQ1JsNwgIfZxUdrxe,0.854
7620,0.398,https://api.spotify.com/v1/audio-analysis/50v56IgUtKfCsrMeFpOaah,0.612,267493,0.527,50v56IgUtKfCsrMeFpOaah,0.00188,0,0.128,-8.176,1,0.033,139.969,4,https://api.spotify.com/v1/tracks/50v56IgUtKfCsrMeFpOaah,audio_features,spotify:track:50v56IgUtKfCsrMeFpOaah,0.793
7621,0.355,https://api.spotify.com/v1/audio-analysis/366l6I07xVseTKoXtxifSp,0.567,202200,0.425,366l6I07xVseTKoXtxifSp,0.0261,6,0.119,-9.552,1,0.0275,120.994,4,https://api.spotify.com/v1/tracks/366l6I07xVseTKoXtxifSp,audio_features,spotify:track:366l6I07xVseTKoXtxifSp,0.322
7622,0.603,https://api.spotify.com/v1/audio-analysis/73eGduZ3r6E0LqFJ8XYUJK,0.634,368867,0.596,73eGduZ3r6E0LqFJ8XYUJK,0.000299,0,0.316,-7.197,1,0.0279,120.023,4,https://api.spotify.com/v1/tracks/73eGduZ3r6E0LqFJ8XYUJK,audio_features,spotify:track:73eGduZ3r6E0LqFJ8XYUJK,0.593
7623,0.21,https://api.spotify.com/v1/audio-analysis/0BzJ1KkCqw1orQRR30Ursu,0.589,258227,0.589,0BzJ1KkCqw1orQRR30Ursu,0.000261,11,0.125,-7.724,0,0.0277,136.952,3,https://api.spotify.com/v1/tracks/0BzJ1KkCqw1orQRR30Ursu,audio_features,spotify:track:0BzJ1KkCqw1orQRR30Ursu,0.277
7624,0.0805,https://api.spotify.com/v1/audio-analysis/2wiS0Idrg504eOYE9Jtpl5,0.659,297867,0.666,2wiS0Idrg504eOYE9Jtpl5,0.0217,1,0.106,-7.461,1,0.0341,150.022,4,https://api.spotify.com/v1/tracks/2wiS0Idrg504eOYE9Jtpl5,audio_features,spotify:track:2wiS0Idrg504eOYE9Jtpl5,0.933
7625,0.695,https://api.spotify.com/v1/audio-analysis/0ETLTe7Bs10qAWQcrCLqMJ,0.612,196173,0.43,0ETLTe7Bs10qAWQcrCLqMJ,0.47,9,0.0954,-7.756,1,0.0279,119.976,4,https://api.spotify.com/v1/tracks/0ETLTe7Bs10qAWQcrCLqMJ,audio_features,spotify:track:0ETLTe7Bs10qAWQcrCLqMJ,0.348
7626,0.675,https://api.spotify.com/v1/audio-analysis/0cJ2oy1thFw2E2dE6Lm19S,0.624,245867,0.608,0cJ2oy1thFw2E2dE6Lm19S,0.0123,6,0.124,-7.278,0,0.0227,105.097,4,https://api.spotify.com/v1/tracks/0cJ2oy1thFw2E2dE6Lm19S,audio_features,spotify:track:0cJ2oy1thFw2E2dE6Lm19S,0.682
7627,0.148,https://api.spotify.com/v1/audio-analysis/2OmoWU5fvkPrHwcJ9vA8hQ,0.504,255373,0.394,2OmoWU5fvkPrHwcJ9vA8hQ,0.538,9,0.0949,-8.847,1,0.0249,139.891,4,https://api.spotify.com/v1/tracks/2OmoWU5fvkPrHwcJ9vA8hQ,audio_features,spotify:track:2OmoWU5fvkPrHwcJ9vA8hQ,0.462
7628,0.000319,https://api.spotify.com/v1/audio-analysis/0PiqQvwJA1TiOFIjmG58rS,0.277,250723,0.982,0PiqQvwJA1TiOFIjmG58rS,0.835,11,0.119,-4.538,1,0.119,102.807,4,https://api.spotify.com/v1/tracks/0PiqQvwJA1TiOFIjmG58rS,audio_features,spotify:track:0PiqQvwJA1TiOFIjmG58rS,0.157
7629,0.000289,https://api.spotify.com/v1/audio-analysis/1kbwEcixFWVj5dFO9Kso3J,0.484,225245,0.991,1kbwEcixFWVj5dFO9Kso3J,0.657,8,0.359,-4.028,0,0.0676,167.035,4,https://api.spotify.com/v1/tracks/1kbwEcixFWVj5dFO9Kso3J,audio_features,spotify:track:1kbwEcixFWVj5dFO9Kso3J,0.559
7630,3.74e-05,https://api.spotify.com/v1/audio-analysis/2mgHssZatgtkYaSVqTYHiA,0.273,197637,0.994,2mgHssZatgtkYaSVqTYHiA,0.814,11,0.42,-3.579,1,0.169,104.503,4,https://api.spotify.com/v1/tracks/2mgHssZatgtkYaSVqTYHiA,audio_features,spotify:track:2mgHssZatgtkYaSVqTYHiA,0.0978
7631,0.000182,https://api.spotify.com/v1/audio-analysis/127fndSSTEZrx2TV8cd3jM,0.227,261709,0.992,127fndSSTEZrx2TV8cd3jM,0.637,11,0.483,-3.312,1,0.114,193.941,4,https://api.spotify.com/v1/tracks/127fndSSTEZrx2TV8cd3jM,audio_features,spotify:track:127fndSSTEZrx2TV8cd3jM,0.204
7632,0.00027,https://api.spotify.com/v1/audio-analysis/6FAJJ0rDPJoFRXt2LHjxWV,0.279,263349,0.962,6FAJJ0rDPJoFRXt2LHjxWV,0.829,8,0.245,-4.538,0,0.201,167.275,4,https://api.spotify.com/v1/tracks/6FAJJ0rDPJoFRXt2LHjxWV,audio_features,spotify:track:6FAJJ0rDPJoFRXt2LHjxWV,0.239
7633,2.74e-05,https://api.spotify.com/v1/audio-analysis/0RRuaTVfxZM1e7Xe8KjbQG,0.244,190173,0.995,0RRuaTVfxZM1e7Xe8KjbQG,0.903,8,0.0869,-4.189,0,0.191,146.998,4,https://api.spotify.com/v1/tracks/0RRuaTVfxZM1e7Xe8KjbQG,audio_features,spotify:track:0RRuaTVfxZM1e7Xe8KjbQG,0.134
7634,5.65e-05,https://api.spotify.com/v1/audio-analysis/3E2OFapgCjRSByZp9RCPOM,0.266,250452,0.976,3E2OFapgCjRSByZp9RCPOM,0.241,11,0.144,-4.22,1,0.0942,95.962,4,https://api.spotify.com/v1/tracks/3E2OFapgCjRSByZp9RCPOM,audio_features,spotify:track:3E2OFapgCjRSByZp9RCPOM,0.101
7635,3.44e-05,https://api.spotify.com/v1/audio-analysis/5vstYw6NdMGlsykwNNOwc3,0.199,320720,0.99,5vstYw6NdMGlsykwNNOwc3,0.633,11,0.195,-3.891,1,0.221,175.049,4,https://api.spotify.com/v1/tracks/5vstYw6NdMGlsykwNNOwc3,audio_features,spotify:track:5vstYw6NdMGlsykwNNOwc3,0.139
7636,0.198,https://api.spotify.com/v1/audio-analysis/42tBlHWL3VfDkUM2iWcc5p,0.687,261000,0.672,42tBlHWL3VfDkUM2iWcc5p,0.0,0,0.175,-5.975,0,0.0573,80.035,4,https://api.spotify.com/v1/tracks/42tBlHWL3VfDkUM2iWcc5p,audio_features,spotify:track:42tBlHWL3VfDkUM2iWcc5p,0.792
7637,0.149,https://api.spotify.com/v1/audio-analysis/4sEnZad9gvLSLkyt8DW11O,0.773,227648,0.625,4sEnZad9gvLSLkyt8DW11O,0.0,1,0.0619,-7.029,0,0.176,82.004,4,https://api.spotify.com/v1/tracks/4sEnZad9gvLSLkyt8DW11O,audio_features,spotify:track:4sEnZad9gvLSLkyt8DW11O,0.676
7638,0.618,https://api.spotify.com/v1/audio-analysis/1ZuQVisBNDRm51QIN9MajR,0.92,240000,0.569,1ZuQVisBNDRm51QIN9MajR,7.28e-06,7,0.206,-6.628,0,0.374,139.953,4,https://api.spotify.com/v1/tracks/1ZuQVisBNDRm51QIN9MajR,audio_features,spotify:track:1ZuQVisBNDRm51QIN9MajR,0.641
7639,0.797,https://api.spotify.com/v1/audio-analysis/4x3gJSZ2CeyGW9I8X7DtAs,0.432,80000,0.554,4x3gJSZ2CeyGW9I8X7DtAs,0.0,7,0.0804,-8.046,0,0.114,79.344,4,https://api.spotify.com/v1/tracks/4x3gJSZ2CeyGW9I8X7DtAs,audio_features,spotify:track:4x3gJSZ2CeyGW9I8X7DtAs,0.5
7640,0.0224,https://api.spotify.com/v1/audio-analysis/6MTA4AwgmjVASTXpBEwvn8,0.692,251964,0.655,6MTA4AwgmjVASTXpBEwvn8,0.0519,9,0.11,-5.758,1,0.0482,141.015,4,https://api.spotify.com/v1/tracks/6MTA4AwgmjVASTXpBEwvn8,audio_features,spotify:track:6MTA4AwgmjVASTXpBEwvn8,0.4
7641,0.936,https://api.spotify.com/v1/audio-analysis/5Kkmnf0Xi1pv6CaT3e7czy,0.434,39520,0.312,5Kkmnf0Xi1pv6CaT3e7czy,0.00169,5,0.553,-20.861,1,0.0567,145.864,4,https://api.spotify.com/v1/tracks/5Kkmnf0Xi1pv6CaT3e7czy,audio_features,spotify:track:5Kkmnf0Xi1pv6CaT3e7czy,0.862
7642,0.0644,https://api.spotify.com/v1/audio-analysis/1CKhx6sSkUxzomXnYZqSMh,0.632,192126,0.625,1CKhx6sSkUxzomXnYZqSMh,0.0,2,0.689,-5.781,1,0.291,139.981,4,https://api.spotify.com/v1/tracks/1CKhx6sSkUxzomXnYZqSMh,audio_features,spotify:track:1CKhx6sSkUxzomXnYZqSMh,0.535
7643,0.723,https://api.spotify.com/v1/audio-analysis/2WVsyRWVM6xyKkZadKu32E,0.606,80000,0.368,2WVsyRWVM6xyKkZadKu32E,0.0,0,0.137,-9.236,0,0.0793,101.549,4,https://api.spotify.com/v1/tracks/2WVsyRWVM6xyKkZadKu32E,audio_features,spotify:track:2WVsyRWVM6xyKkZadKu32E,0.349
7644,0.353,https://api.spotify.com/v1/audio-analysis/6bMLXWNukxfiUqH1D0ud1Z,0.464,204382,0.71,6bMLXWNukxfiUqH1D0ud1Z,0.0,7,0.309,-5.193,1,0.26,150.068,4,https://api.spotify.com/v1/tracks/6bMLXWNukxfiUqH1D0ud1Z,audio_features,spotify:track:6bMLXWNukxfiUqH1D0ud1Z,0.585
7645,0.316,https://api.spotify.com/v1/audio-analysis/7ujucw8kFBPIy9mz7DlmAq,0.638,248781,0.662,7ujucw8kFBPIy9mz7DlmAq,0.0,1,0.258,-5.497,1,0.404,82.327,4,https://api.spotify.com/v1/tracks/7ujucw8kFBPIy9mz7DlmAq,audio_features,spotify:track:7ujucw8kFBPIy9mz7DlmAq,0.675
7646,0.894,https://api.spotify.com/v1/audio-analysis/3zAjkGy22FCXrCqSosQYkk,0.414,29989,0.419,3zAjkGy22FCXrCqSosQYkk,4.88e-05,9,0.514,-21.062,0,0.037,84.007,5,https://api.spotify.com/v1/tracks/3zAjkGy22FCXrCqSosQYkk,audio_features,spotify:track:3zAjkGy22FCXrCqSosQYkk,0.96
7647,0.319,https://api.spotify.com/v1/audio-analysis/7sJ7zlySCbRw6OjlLhVQMt,0.656,181441,0.698,7sJ7zlySCbRw6OjlLhVQMt,2.2e-05,1,0.252,-7.322,1,0.0967,90.008,4,https://api.spotify.com/v1/tracks/7sJ7zlySCbRw6OjlLhVQMt,audio_features,spotify:track:7sJ7zlySCbRw6OjlLhVQMt,0.165
7648,0.543,https://api.spotify.com/v1/audio-analysis/2DgMxFMUQRPthW4ROhjen1,0.718,274274,0.628,2DgMxFMUQRPthW4ROhjen1,0.0,10,0.116,-6.007,0,0.223,92.107,4,https://api.spotify.com/v1/tracks/2DgMxFMUQRPthW4ROhjen1,audio_features,spotify:track:2DgMxFMUQRPthW4ROhjen1,0.722
7649,0.314,https://api.spotify.com/v1/audio-analysis/4zbb4mISfck5isCpFsjsr3,0.652,202228,0.511,4zbb4mISfck5isCpFsjsr3,0.00267,5,0.163,-8.055,1,0.0916,95.045,4,https://api.spotify.com/v1/tracks/4zbb4mISfck5isCpFsjsr3,audio_features,spotify:track:4zbb4mISfck5isCpFsjsr3,0.296
7650,0.866,https://api.spotify.com/v1/audio-analysis/6C1wn08cac9wcvJvGtuHi1,0.504,170693,0.659,6C1wn08cac9wcvJvGtuHi1,0.0,4,0.273,-5.111,1,0.0336,79.996,4,https://api.spotify.com/v1/tracks/6C1wn08cac9wcvJvGtuHi1,audio_features,spotify:track:6C1wn08cac9wcvJvGtuHi1,0.431
7651,0.847,https://api.spotify.com/v1/audio-analysis/66dQdXAbtuPdSasezCQVZE,0.497,204939,0.55,66dQdXAbtuPdSasezCQVZE,0.049,8,0.119,-6.13,1,0.0257,79.955,4,https://api.spotify.com/v1/tracks/66dQdXAbtuPdSasezCQVZE,audio_features,spotify:track:66dQdXAbtuPdSasezCQVZE,0.542
7652,0.0137,https://api.spotify.com/v1/audio-analysis/3NuN59jpH3B5cNa2M4r7XG,0.604,193155,0.933,3NuN59jpH3B5cNa2M4r7XG,0.0,1,0.37,-3.034,1,0.214,110.029,4,https://api.spotify.com/v1/tracks/3NuN59jpH3B5cNa2M4r7XG,audio_features,spotify:track:3NuN59jpH3B5cNa2M4r7XG,0.28
7653,0.249,https://api.spotify.com/v1/audio-analysis/1m4C9zlV89rXTfXStluvec,0.835,202087,0.681,1m4C9zlV89rXTfXStluvec,0.0,8,0.18,-4.357,1,0.111,113.989,4,https://api.spotify.com/v1/tracks/1m4C9zlV89rXTfXStluvec,audio_features,spotify:track:1m4C9zlV89rXTfXStluvec,0.687
7654,0.442,https://api.spotify.com/v1/audio-analysis/0q788echtkCMpQoQes4P6b,0.612,251909,0.858,0q788echtkCMpQoQes4P6b,0.0,0,0.205,-5.359,0,0.364,80.352,4,https://api.spotify.com/v1/tracks/0q788echtkCMpQoQes4P6b,audio_features,spotify:track:0q788echtkCMpQoQes4P6b,0.869
7655,0.423,https://api.spotify.com/v1/audio-analysis/557JEBNqSn0RU4H5RtY286,0.639,82286,0.631,557JEBNqSn0RU4H5RtY286,0.000251,4,0.709,-5.98,0,0.107,140.121,4,https://api.spotify.com/v1/tracks/557JEBNqSn0RU4H5RtY286,audio_features,spotify:track:557JEBNqSn0RU4H5RtY286,0.531
7656,0.935,https://api.spotify.com/v1/audio-analysis/2I1nii7UgtRh9zSvglybAJ,0.495,45591,0.264,2I1nii7UgtRh9zSvglybAJ,0.00361,5,0.16,-17.237,1,0.223,81.74,4,https://api.spotify.com/v1/tracks/2I1nii7UgtRh9zSvglybAJ,audio_features,spotify:track:2I1nii7UgtRh9zSvglybAJ,0.322
7657,0.117,https://api.spotify.com/v1/audio-analysis/01oc1NWevpGhtCkiX5flPH,0.773,216715,0.489,01oc1NWevpGhtCkiX5flPH,0.0,4,0.163,-6.025,1,0.141,69.985,4,https://api.spotify.com/v1/tracks/01oc1NWevpGhtCkiX5flPH,audio_features,spotify:track:01oc1NWevpGhtCkiX5flPH,0.596
7658,0.462,https://api.spotify.com/v1/audio-analysis/0dWOFwdXrbBUYqD9DLsoyK,0.595,273151,0.657,0dWOFwdXrbBUYqD9DLsoyK,0.000597,1,0.437,-6.498,0,0.183,156.093,4,https://api.spotify.com/v1/tracks/0dWOFwdXrbBUYqD9DLsoyK,audio_features,spotify:track:0dWOFwdXrbBUYqD9DLsoyK,0.718
7659,0.12,https://api.spotify.com/v1/audio-analysis/7tI8c0zPTCulElXIw9aSbg,0.721,199195,0.603,7tI8c0zPTCulElXIw9aSbg,0.0,9,0.936,-6.705,1,0.272,75.018,4,https://api.spotify.com/v1/tracks/7tI8c0zPTCulElXIw9aSbg,audio_features,spotify:track:7tI8c0zPTCulElXIw9aSbg,0.405
7660,0.163,https://api.spotify.com/v1/audio-analysis/5lbCjKgdT9pvYjrtmSiRvL,0.856,197148,0.712,5lbCjKgdT9pvYjrtmSiRvL,0.0312,1,0.123,-6.355,0,0.0621,128.994,4,https://api.spotify.com/v1/tracks/5lbCjKgdT9pvYjrtmSiRvL,audio_features,spotify:track:5lbCjKgdT9pvYjrtmSiRvL,0.774
7661,0.803,https://api.spotify.com/v1/audio-analysis/0czE98V6Vm2twAZNSgXoME,0.422,38617,0.371,0czE98V6Vm2twAZNSgXoME,0.138,0,0.36,-17.12,1,0.087,103.174,4,https://api.spotify.com/v1/tracks/0czE98V6Vm2twAZNSgXoME,audio_features,spotify:track:0czE98V6Vm2twAZNSgXoME,0.707
7662,0.0917,https://api.spotify.com/v1/audio-analysis/3ITHWKL9AmbFqtVnDnaXZh,0.378,364637,0.691,3ITHWKL9AmbFqtVnDnaXZh,2.03e-05,1,0.0557,-7.263,1,0.224,150.134,4,https://api.spotify.com/v1/tracks/3ITHWKL9AmbFqtVnDnaXZh,audio_features,spotify:track:3ITHWKL9AmbFqtVnDnaXZh,0.508
7663,0.194,https://api.spotify.com/v1/audio-analysis/4O9tOyMOq8Oioun2MsULH5,0.672,213659,0.452,4O9tOyMOq8Oioun2MsULH5,0.0,0,0.251,-7.947,1,0.0738,82.012,4,https://api.spotify.com/v1/tracks/4O9tOyMOq8Oioun2MsULH5,audio_features,spotify:track:4O9tOyMOq8Oioun2MsULH5,0.514
7664,0.474,https://api.spotify.com/v1/audio-analysis/0R6UBiz3fJk4lxhKR5799F,0.643,179151,0.662,0R6UBiz3fJk4lxhKR5799F,0.0,10,0.237,-7.226,0,0.0993,113.022,4,https://api.spotify.com/v1/tracks/0R6UBiz3fJk4lxhKR5799F,audio_features,spotify:track:0R6UBiz3fJk4lxhKR5799F,0.645
7665,0.905,https://api.spotify.com/v1/audio-analysis/2NYj7YnwO6MmcrLKVVab7V,0.356,51206,0.335,2NYj7YnwO6MmcrLKVVab7V,0.577,1,0.162,-17.477,1,0.0549,120.817,4,https://api.spotify.com/v1/tracks/2NYj7YnwO6MmcrLKVVab7V,audio_features,spotify:track:2NYj7YnwO6MmcrLKVVab7V,0.389
7666,0.396,https://api.spotify.com/v1/audio-analysis/3dzi1yJbrxUaPS3yjn9SgV,0.312,273682,0.73,3dzi1yJbrxUaPS3yjn9SgV,0.00201,11,0.942,-7.433,1,0.126,140.099,4,https://api.spotify.com/v1/tracks/3dzi1yJbrxUaPS3yjn9SgV,audio_features,spotify:track:3dzi1yJbrxUaPS3yjn9SgV,0.267
7667,0.88,https://api.spotify.com/v1/audio-analysis/5Io6W7GqRsXUZnl1O0fcb0,0.117,137827,0.341,5Io6W7GqRsXUZnl1O0fcb0,0.882,9,0.106,-21.31,1,0.0608,150.429,5,https://api.spotify.com/v1/tracks/5Io6W7GqRsXUZnl1O0fcb0,audio_features,spotify:track:5Io6W7GqRsXUZnl1O0fcb0,0.077
7668,7.09e-06,https://api.spotify.com/v1/audio-analysis/7BzthK5pl4Z75h5eO3AtFK,0.13,356600,0.568,7BzthK5pl4Z75h5eO3AtFK,0.845,9,0.156,-11.095,1,0.0386,82.392,3,https://api.spotify.com/v1/tracks/7BzthK5pl4Z75h5eO3AtFK,audio_features,spotify:track:7BzthK5pl4Z75h5eO3AtFK,0.168
