,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,target,tempo,time_signature,track_href,type,uri,valence
2429,0.0456,https://api.spotify.com/v1/audio-analysis/0PXWpNBYg52gABrn1qL1bD,0.442,237267,0.793,0PXWpNBYg52gABrn1qL1bD,0.0,9,0.328,-5.152,1,0.0347,0,80.985,4,https://api.spotify.com/v1/tracks/0PXWpNBYg52gABrn1qL1bD,audio_features,spotify:track:0PXWpNBYg52gABrn1qL1bD,0.437
2430,0.21,https://api.spotify.com/v1/audio-analysis/414a7UjgozCezMUz6Ng70h,0.495,273160,0.679,414a7UjgozCezMUz6Ng70h,0.000167,7,0.354,-5.976,0,0.0362,0,80.9,4,https://api.spotify.com/v1/tracks/414a7UjgozCezMUz6Ng70h,audio_features,spotify:track:414a7UjgozCezMUz6Ng70h,0.542
2431,0.000142,https://api.spotify.com/v1/audio-analysis/3E8eSqBoqLs8ELbrK3NJHs,0.315,237347,0.829,3E8eSqBoqLs8ELbrK3NJHs,0.00077,1,0.217,-4.117,1,0.0422,0,152.135,4,https://api.spotify.com/v1/tracks/3E8eSqBoqLs8ELbrK3NJHs,audio_features,spotify:track:3E8eSqBoqLs8ELbrK3NJHs,0.34
2432,0.0319,https://api.spotify.com/v1/audio-analysis/3cfOd4CMv2snFaKAnMdnvK,0.731,200373,0.861,3cfOd4CMv2snFaKAnMdnvK,0.0,11,0.0829,-5.881,1,0.0323,0,104.034,4,https://api.spotify.com/v1/tracks/3cfOd4CMv2snFaKAnMdnvK,audio_features,spotify:track:3cfOd4CMv2snFaKAnMdnvK,0.78
2433,0.000123,https://api.spotify.com/v1/audio-analysis/7HGTkn2aX7MNdKs7nV2xBt,0.5,197160,0.975,7HGTkn2aX7MNdKs7nV2xBt,0.000379,10,0.104,-3.176,0,0.0824,0,138.005,4,https://api.spotify.com/v1/tracks/7HGTkn2aX7MNdKs7nV2xBt,audio_features,spotify:track:7HGTkn2aX7MNdKs7nV2xBt,0.767
2434,0.0162,https://api.spotify.com/v1/audio-analysis/6BtmXhTJMM9sBTHeYYASGz,0.656,237987,0.884,6BtmXhTJMM9sBTHeYYASGz,0.0,2,0.145,-4.748,1,0.0372,0,105.009,4,https://api.spotify.com/v1/tracks/6BtmXhTJMM9sBTHeYYASGz,audio_features,spotify:track:6BtmXhTJMM9sBTHeYYASGz,0.86
2435,0.0427,https://api.spotify.com/v1/audio-analysis/5W3cjX2J3tjhG8zb6u0qHn,0.817,224693,0.716,5W3cjX2J3tjhG8zb6u0qHn,0.00263,6,0.358,-8.898,0,0.144,0,123.475,4,https://api.spotify.com/v1/tracks/5W3cjX2J3tjhG8zb6u0qHn,audio_features,spotify:track:5W3cjX2J3tjhG8zb6u0qHn,0.692
2436,0.0906,https://api.spotify.com/v1/audio-analysis/3qrUiGsAC0ZXKP6uOtikOY,0.607,220133,0.827,3qrUiGsAC0ZXKP6uOtikOY,0.0,5,0.315,-5.728,0,0.403,0,174.294,4,https://api.spotify.com/v1/tracks/3qrUiGsAC0ZXKP6uOtikOY,audio_features,spotify:track:3qrUiGsAC0ZXKP6uOtikOY,0.91
2437,0.19,https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a,0.505,175200,0.71,3LlAyCYU26dvFZBDUIMb7a,0.00025,3,0.329,-3.015,1,0.0321,0,89.938,4,https://api.spotify.com/v1/tracks/3LlAyCYU26dvFZBDUIMb7a,audio_features,spotify:track:3LlAyCYU26dvFZBDUIMb7a,0.428
2438,0.328,https://api.spotify.com/v1/audio-analysis/3H3cOQ6LBLSvmcaV7QkZEu,0.624,212547,0.911,3H3cOQ6LBLSvmcaV7QkZEu,0.861,7,0.0727,-7.482,1,0.0524,0,122.902,4,https://api.spotify.com/v1/tracks/3H3cOQ6LBLSvmcaV7QkZEu,audio_features,spotify:track:3H3cOQ6LBLSvmcaV7QkZEu,0.135
2439,0.0396,https://api.spotify.com/v1/audio-analysis/4FH8xKyUcs9w04CP01uI6v,0.691,265067,0.99,4FH8xKyUcs9w04CP01uI6v,0.0,1,0.313,-1.507,1,0.0955,0,112.946,4,https://api.spotify.com/v1/tracks/4FH8xKyUcs9w04CP01uI6v,audio_features,spotify:track:4FH8xKyUcs9w04CP01uI6v,0.646
2440,0.000423,https://api.spotify.com/v1/audio-analysis/6ooluO7DiEhI1zmK94nRCM,0.278,237027,0.676,6ooluO7DiEhI1zmK94nRCM,0.000899,9,0.136,-8.821,1,0.0371,0,104.545,4,https://api.spotify.com/v1/tracks/6ooluO7DiEhI1zmK94nRCM,audio_features,spotify:track:6ooluO7DiEhI1zmK94nRCM,0.494
2441,0.0206,https://api.spotify.com/v1/audio-analysis/2ihCaVdNZmnHZWt0fvAM7B,0.446,266600,0.757,2ihCaVdNZmnHZWt0fvAM7B,0.0,1,0.146,-5.177,1,0.0322,0,102.88,4,https://api.spotify.com/v1/tracks/2ihCaVdNZmnHZWt0fvAM7B,audio_features,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,0.421
2442,5.01e-05,https://api.spotify.com/v1/audio-analysis/1EzeXGaZdqsA4Nst1AIAL2,0.389,257707,0.705,1EzeXGaZdqsA4Nst1AIAL2,0.86,10,0.09,-10.331,0,0.0553,0,122.154,4,https://api.spotify.com/v1/tracks/1EzeXGaZdqsA4Nst1AIAL2,audio_features,spotify:track:1EzeXGaZdqsA4Nst1AIAL2,0.555
2443,0.00466,https://api.spotify.com/v1/audio-analysis/1FMm3wG5WOhi7js35KR7Ea,0.55,177827,0.918,1FMm3wG5WOhi7js35KR7Ea,0.0,9,0.206,-3.159,0,0.0682,0,126.083,4,https://api.spotify.com/v1/tracks/1FMm3wG5WOhi7js35KR7Ea,audio_features,spotify:track:1FMm3wG5WOhi7js35KR7Ea,0.563
2444,0.0415,https://api.spotify.com/v1/audio-analysis/5yEPxDjbbzUzyauGtnmVEC,0.389,358427,0.889,5yEPxDjbbzUzyauGtnmVEC,0.0,9,0.463,-6.546,1,0.0442,0,171.121,4,https://api.spotify.com/v1/tracks/5yEPxDjbbzUzyauGtnmVEC,audio_features,spotify:track:5yEPxDjbbzUzyauGtnmVEC,0.524
2445,0.000456,https://api.spotify.com/v1/audio-analysis/4jrqkTSKcIUA7RN8SVa04W,0.416,356667,0.658,4jrqkTSKcIUA7RN8SVa04W,3.16e-05,9,0.125,-5.249,0,0.0282,0,74.594,4,https://api.spotify.com/v1/tracks/4jrqkTSKcIUA7RN8SVa04W,audio_features,spotify:track:4jrqkTSKcIUA7RN8SVa04W,0.184
2446,0.0172,https://api.spotify.com/v1/audio-analysis/3oVSsJXNADnYAnZWiEWFJH,0.795,171067,0.706,3oVSsJXNADnYAnZWiEWFJH,0.000384,7,0.326,-7.494,1,0.101,0,95.593,4,https://api.spotify.com/v1/tracks/3oVSsJXNADnYAnZWiEWFJH,audio_features,spotify:track:3oVSsJXNADnYAnZWiEWFJH,0.623
2447,0.00752,https://api.spotify.com/v1/audio-analysis/6luSHkUXVmx3DKGN4TuRqF,0.637,269040,0.902,6luSHkUXVmx3DKGN4TuRqF,0.0,7,0.323,-5.077,1,0.0325,0,102.014,4,https://api.spotify.com/v1/tracks/6luSHkUXVmx3DKGN4TuRqF,audio_features,spotify:track:6luSHkUXVmx3DKGN4TuRqF,0.685
2448,0.0522,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,0.449,278719,0.585,6nek1Nin9q48AVZcWs9e9D,8.49e-05,5,0.0833,-6.762,1,0.0268,0,139.627,4,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,audio_features,spotify:track:6nek1Nin9q48AVZcWs9e9D,0.203
2449,0.209,https://api.spotify.com/v1/audio-analysis/11bD1JtSjlIgKgZG2134DZ,0.563,267933,0.592,11bD1JtSjlIgKgZG2134DZ,5.08e-05,9,0.132,-4.571,1,0.0276,0,104.016,4,https://api.spotify.com/v1/tracks/11bD1JtSjlIgKgZG2134DZ,audio_features,spotify:track:11bD1JtSjlIgKgZG2134DZ,0.136
2450,1.51e-05,https://api.spotify.com/v1/audio-analysis/0q6LuUqGLUiCPP1cbdwFs3,0.689,233867,0.739,0q6LuUqGLUiCPP1cbdwFs3,0.509,2,0.064,-5.81,1,0.026,0,120.423,4,https://api.spotify.com/v1/tracks/0q6LuUqGLUiCPP1cbdwFs3,audio_features,spotify:track:0q6LuUqGLUiCPP1cbdwFs3,0.578
2451,0.272,https://api.spotify.com/v1/audio-analysis/2SiqlgLMfKQbczSMRp8drY,0.76,239947,0.616,2SiqlgLMfKQbczSMRp8drY,0.0,0,0.147,-6.426,1,0.0333,0,108.032,4,https://api.spotify.com/v1/tracks/2SiqlgLMfKQbczSMRp8drY,audio_features,spotify:track:2SiqlgLMfKQbczSMRp8drY,0.363
2452,0.0481,https://api.spotify.com/v1/audio-analysis/2VEZx7NWsZ1D0eJ4uv5Fym,0.644,301373,0.664,2VEZx7NWsZ1D0eJ4uv5Fym,0.862,9,0.342,-8.398,1,0.0333,0,124.726,4,https://api.spotify.com/v1/tracks/2VEZx7NWsZ1D0eJ4uv5Fym,audio_features,spotify:track:2VEZx7NWsZ1D0eJ4uv5Fym,0.53
2453,0.000109,https://api.spotify.com/v1/audio-analysis/1FdU4oF88UOJwA9GYgognx,0.331,188267,0.845,1FdU4oF88UOJwA9GYgognx,0.000212,8,0.0758,-4.876,1,0.0551,0,153.484,3,https://api.spotify.com/v1/tracks/1FdU4oF88UOJwA9GYgognx,audio_features,spotify:track:1FdU4oF88UOJwA9GYgognx,0.468
2454,0.00394,https://api.spotify.com/v1/audio-analysis/0S0d7Qad5v7ZLQiAuwQxab,0.544,233933,0.877,0S0d7Qad5v7ZLQiAuwQxab,1.49e-05,11,0.158,-4.923,0,0.0279,0,99.027,4,https://api.spotify.com/v1/tracks/0S0d7Qad5v7ZLQiAuwQxab,audio_features,spotify:track:0S0d7Qad5v7ZLQiAuwQxab,0.533
2455,0.0152,https://api.spotify.com/v1/audio-analysis/3GVDjNUSJGFIUnf27cfVmb,0.494,204307,0.786,3GVDjNUSJGFIUnf27cfVmb,0.0,4,0.425,-5.341,1,0.0434,0,120.828,4,https://api.spotify.com/v1/tracks/3GVDjNUSJGFIUnf27cfVmb,audio_features,spotify:track:3GVDjNUSJGFIUnf27cfVmb,0.492
2456,0.32,https://api.spotify.com/v1/audio-analysis/10ViidwjGLCfVtGPfdcszR,0.545,306320,0.59,10ViidwjGLCfVtGPfdcszR,0.000389,2,0.124,-6.693,1,0.0327,0,111.739,4,https://api.spotify.com/v1/tracks/10ViidwjGLCfVtGPfdcszR,audio_features,spotify:track:10ViidwjGLCfVtGPfdcszR,0.127
2457,0.0193,https://api.spotify.com/v1/audio-analysis/0DiWol3AO6WpXZgp0goxAV,0.611,320357,0.697,0DiWol3AO6WpXZgp0goxAV,0.0,2,0.332,-8.618,1,0.133,0,122.752,4,https://api.spotify.com/v1/tracks/0DiWol3AO6WpXZgp0goxAV,audio_features,spotify:track:0DiWol3AO6WpXZgp0goxAV,0.476
2458,0.0249,https://api.spotify.com/v1/audio-analysis/7yMiX7n9SBvadzox8T5jzT,0.663,340920,0.694,7yMiX7n9SBvadzox8T5jzT,0.0,10,0.0698,-8.627,0,0.172,0,167.964,4,https://api.spotify.com/v1/tracks/7yMiX7n9SBvadzox8T5jzT,audio_features,spotify:track:7yMiX7n9SBvadzox8T5jzT,0.524
2459,0.00076,https://api.spotify.com/v1/audio-analysis/3urJUvRhgMrwydaTQFVEg9,0.587,284613,0.704,3urJUvRhgMrwydaTQFVEg9,1.17e-05,1,0.448,-6.589,0,0.0387,0,153.002,4,https://api.spotify.com/v1/tracks/3urJUvRhgMrwydaTQFVEg9,audio_features,spotify:track:3urJUvRhgMrwydaTQFVEg9,0.555
2460,0.0174,https://api.spotify.com/v1/audio-analysis/1UF0LHvbTWrgVuQOBiAIYP,0.302,308741,0.704,1UF0LHvbTWrgVuQOBiAIYP,0.00166,7,0.36,-6.851,1,0.0384,0,166.66,4,https://api.spotify.com/v1/tracks/1UF0LHvbTWrgVuQOBiAIYP,audio_features,spotify:track:1UF0LHvbTWrgVuQOBiAIYP,0.3
2461,0.0748,https://api.spotify.com/v1/audio-analysis/3ffJKEoVfbiSlDHztViu6O,0.543,218813,0.787,3ffJKEoVfbiSlDHztViu6O,7.37e-06,6,0.128,-5.529,1,0.0365,0,161.968,4,https://api.spotify.com/v1/tracks/3ffJKEoVfbiSlDHztViu6O,audio_features,spotify:track:3ffJKEoVfbiSlDHztViu6O,0.799
2462,0.00898,https://api.spotify.com/v1/audio-analysis/2TfSHkHiFO4gRztVIkggkE,0.499,229093,0.824,2TfSHkHiFO4gRztVIkggkE,0.0,7,0.163,-4.741,1,0.0794,0,161.977,4,https://api.spotify.com/v1/tracks/2TfSHkHiFO4gRztVIkggkE,audio_features,spotify:track:2TfSHkHiFO4gRztVIkggkE,0.699
2463,0.0422,https://api.spotify.com/v1/audio-analysis/40hgbG1iX08Apyy0FesR7p,0.598,197693,0.673,40hgbG1iX08Apyy0FesR7p,6.84e-05,2,0.289,-10.431,1,0.0693,0,102.035,4,https://api.spotify.com/v1/tracks/40hgbG1iX08Apyy0FesR7p,audio_features,spotify:track:40hgbG1iX08Apyy0FesR7p,0.59
2464,0.000233,https://api.spotify.com/v1/audio-analysis/2nmL3Tb25nvkUnwjwmL0Sq,0.463,231573,0.962,2nmL3Tb25nvkUnwjwmL0Sq,0.109,7,0.0906,-6.43,1,0.0704,0,94.003,4,https://api.spotify.com/v1/tracks/2nmL3Tb25nvkUnwjwmL0Sq,audio_features,spotify:track:2nmL3Tb25nvkUnwjwmL0Sq,0.66
2465,0.323,https://api.spotify.com/v1/audio-analysis/4w1lzcaoZ1IC2K5TwjalRP,0.56,237493,0.825,4w1lzcaoZ1IC2K5TwjalRP,0.0,11,0.161,-3.862,1,0.0379,0,94.931,4,https://api.spotify.com/v1/tracks/4w1lzcaoZ1IC2K5TwjalRP,audio_features,spotify:track:4w1lzcaoZ1IC2K5TwjalRP,0.268
2466,0.129,https://api.spotify.com/v1/audio-analysis/4ycLiPVzE5KamivXrAzGFG,0.69,222933,0.834,4ycLiPVzE5KamivXrAzGFG,0.0,0,0.136,-5.79,1,0.0566,0,127.43,4,https://api.spotify.com/v1/tracks/4ycLiPVzE5KamivXrAzGFG,audio_features,spotify:track:4ycLiPVzE5KamivXrAzGFG,0.738
2467,0.032,https://api.spotify.com/v1/audio-analysis/77rlwv75irCcg50920G04u,0.653,185013,0.609,77rlwv75irCcg50920G04u,0.0,8,0.0899,-6.056,1,0.0288,0,118.027,4,https://api.spotify.com/v1/tracks/77rlwv75irCcg50920G04u,audio_features,spotify:track:77rlwv75irCcg50920G04u,0.117
2468,0.000198,https://api.spotify.com/v1/audio-analysis/2l57cfmCnOkwNX1tky02n1,0.529,238880,0.922,2l57cfmCnOkwNX1tky02n1,0.0,3,0.26,-3.84,1,0.0459,0,109.847,4,https://api.spotify.com/v1/tracks/2l57cfmCnOkwNX1tky02n1,audio_features,spotify:track:2l57cfmCnOkwNX1tky02n1,0.628
2469,0.0156,https://api.spotify.com/v1/audio-analysis/6ihL9TjfRjadfEePzXXyVF,0.714,213107,0.725,6ihL9TjfRjadfEePzXXyVF,0.0,4,0.0726,-6.411,1,0.0402,0,99.988,4,https://api.spotify.com/v1/tracks/6ihL9TjfRjadfEePzXXyVF,audio_features,spotify:track:6ihL9TjfRjadfEePzXXyVF,0.59
2470,8.45e-05,https://api.spotify.com/v1/audio-analysis/3CzOoYfw7mj5jMHGsJp9TG,0.434,176160,0.961,3CzOoYfw7mj5jMHGsJp9TG,2.88e-06,2,0.0938,-4.247,1,0.0974,0,153.969,4,https://api.spotify.com/v1/tracks/3CzOoYfw7mj5jMHGsJp9TG,audio_features,spotify:track:3CzOoYfw7mj5jMHGsJp9TG,0.274
2471,0.0187,https://api.spotify.com/v1/audio-analysis/2MGpDu11Ute4wFJxaM7m0u,0.454,154133,0.947,2MGpDu11Ute4wFJxaM7m0u,0.0,5,0.346,-4.085,1,0.0841,0,149.076,4,https://api.spotify.com/v1/tracks/2MGpDu11Ute4wFJxaM7m0u,audio_features,spotify:track:2MGpDu11Ute4wFJxaM7m0u,0.591
2472,6.65e-06,https://api.spotify.com/v1/audio-analysis/3hKJZU04zjmj7hrEZXpe8f,0.55,263000,0.777,3hKJZU04zjmj7hrEZXpe8f,0.821,7,0.0872,-8.592,1,0.0296,0,139.577,4,https://api.spotify.com/v1/tracks/3hKJZU04zjmj7hrEZXpe8f,audio_features,spotify:track:3hKJZU04zjmj7hrEZXpe8f,0.346
2473,0.000179,https://api.spotify.com/v1/audio-analysis/7koCGMcz05yYlj6lfxIR8q,0.49,311027,0.791,7koCGMcz05yYlj6lfxIR8q,0.00186,7,0.245,-9.172,1,0.037,0,132.055,4,https://api.spotify.com/v1/tracks/7koCGMcz05yYlj6lfxIR8q,audio_features,spotify:track:7koCGMcz05yYlj6lfxIR8q,0.486
2474,0.0228,https://api.spotify.com/v1/audio-analysis/4ijNab1GM0JSZoe0I2KCOd,0.63,327133,0.806,4ijNab1GM0JSZoe0I2KCOd,0.00515,4,0.135,-10.728,0,0.0412,0,134.467,4,https://api.spotify.com/v1/tracks/4ijNab1GM0JSZoe0I2KCOd,audio_features,spotify:track:4ijNab1GM0JSZoe0I2KCOd,0.802
2475,0.000939,https://api.spotify.com/v1/audio-analysis/2uSzg26XVxXnGiFBBU5KGW,0.498,245587,0.663,2uSzg26XVxXnGiFBBU5KGW,0.0485,11,0.21,-6.882,0,0.0284,0,112.984,4,https://api.spotify.com/v1/tracks/2uSzg26XVxXnGiFBBU5KGW,audio_features,spotify:track:2uSzg26XVxXnGiFBBU5KGW,0.0989
2476,0.023,https://api.spotify.com/v1/audio-analysis/3ZffCQKLFLUvYM59XKLbVm,0.546,285653,0.814,3ZffCQKLFLUvYM59XKLbVm,0.0,7,0.0972,-5.146,1,0.0314,0,104.98,4,https://api.spotify.com/v1/tracks/3ZffCQKLFLUvYM59XKLbVm,audio_features,spotify:track:3ZffCQKLFLUvYM59XKLbVm,0.146
2477,0.000259,https://api.spotify.com/v1/audio-analysis/58KPPL1AdLHMvR2O2PZejr,0.3,548253,0.929,58KPPL1AdLHMvR2O2PZejr,2.26e-06,1,0.329,-3.214,1,0.0636,0,147.116,4,https://api.spotify.com/v1/tracks/58KPPL1AdLHMvR2O2PZejr,audio_features,spotify:track:58KPPL1AdLHMvR2O2PZejr,0.59
2478,0.000209,https://api.spotify.com/v1/audio-analysis/1HrEnf8mgS1Grlf0PKjDCO,0.429,278027,0.966,1HrEnf8mgS1Grlf0PKjDCO,0.124,8,0.371,-4.605,1,0.0733,0,179.956,4,https://api.spotify.com/v1/tracks/1HrEnf8mgS1Grlf0PKjDCO,audio_features,spotify:track:1HrEnf8mgS1Grlf0PKjDCO,0.525
2479,4.44e-05,https://api.spotify.com/v1/audio-analysis/4ClGNWLK9vZMBtO0CpnyOE,0.553,287067,0.991,4ClGNWLK9vZMBtO0CpnyOE,0.0695,8,0.179,-3.703,1,0.0925,0,114.92,4,https://api.spotify.com/v1/tracks/4ClGNWLK9vZMBtO0CpnyOE,audio_features,spotify:track:4ClGNWLK9vZMBtO0CpnyOE,0.324
2480,2.55e-05,https://api.spotify.com/v1/audio-analysis/5hkgrWxkobGtg30I7DsfVu,0.54,212040,0.977,5hkgrWxkobGtg30I7DsfVu,0.0553,1,0.0533,-3.409,1,0.0878,0,106.911,4,https://api.spotify.com/v1/tracks/5hkgrWxkobGtg30I7DsfVu,audio_features,spotify:track:5hkgrWxkobGtg30I7DsfVu,0.211
2481,0.000466,https://api.spotify.com/v1/audio-analysis/2ZTIw0fZhFp3nnvF41nvVc,0.534,286840,0.694,2ZTIw0fZhFp3nnvF41nvVc,0.0485,9,0.155,-9.296,0,0.0472,0,166.791,4,https://api.spotify.com/v1/tracks/2ZTIw0fZhFp3nnvF41nvVc,audio_features,spotify:track:2ZTIw0fZhFp3nnvF41nvVc,0.45
2482,0.016,https://api.spotify.com/v1/audio-analysis/029Q1AJFCWz3g5k2UV1O46,0.65,253280,0.826,029Q1AJFCWz3g5k2UV1O46,0.00163,9,0.334,-6.107,1,0.0361,0,147.341,4,https://api.spotify.com/v1/tracks/029Q1AJFCWz3g5k2UV1O46,audio_features,spotify:track:029Q1AJFCWz3g5k2UV1O46,0.764
2483,0.000176,https://api.spotify.com/v1/audio-analysis/1fzJyTCKeZuTSLByCsLRHl,0.655,192790,0.819,1fzJyTCKeZuTSLByCsLRHl,0.00374,0,0.104,-4.852,1,0.0316,0,117.956,5,https://api.spotify.com/v1/tracks/1fzJyTCKeZuTSLByCsLRHl,audio_features,spotify:track:1fzJyTCKeZuTSLByCsLRHl,0.766
2484,0.000152,https://api.spotify.com/v1/audio-analysis/70wYA8oYHoMzhRRkARoMhU,0.467,220427,0.988,70wYA8oYHoMzhRRkARoMhU,0.0484,11,0.28,-3.313,1,0.112,0,130.435,4,https://api.spotify.com/v1/tracks/70wYA8oYHoMzhRRkARoMhU,audio_features,spotify:track:70wYA8oYHoMzhRRkARoMhU,0.321
2485,0.324,https://api.spotify.com/v1/audio-analysis/2mzuAU3JdBAYIdpFb1znOR,0.596,272280,0.576,2mzuAU3JdBAYIdpFb1znOR,0.0,0,0.202,-6.941,1,0.0267,0,80.035,4,https://api.spotify.com/v1/tracks/2mzuAU3JdBAYIdpFb1znOR,audio_features,spotify:track:2mzuAU3JdBAYIdpFb1znOR,0.468
2486,0.0304,https://api.spotify.com/v1/audio-analysis/2chEZfdAqJvlw9dM3hAU6p,0.594,230320,0.723,2chEZfdAqJvlw9dM3hAU6p,0.0,2,0.0877,-6.571,1,0.0276,0,100.002,4,https://api.spotify.com/v1/tracks/2chEZfdAqJvlw9dM3hAU6p,audio_features,spotify:track:2chEZfdAqJvlw9dM3hAU6p,0.511
2487,0.0842,https://api.spotify.com/v1/audio-analysis/1rIFZk9tTUtHP3vULR5wXe,0.569,190560,0.612,1rIFZk9tTUtHP3vULR5wXe,0.0,4,0.0858,-6.333,1,0.0423,0,159.938,4,https://api.spotify.com/v1/tracks/1rIFZk9tTUtHP3vULR5wXe,audio_features,spotify:track:1rIFZk9tTUtHP3vULR5wXe,0.78
2488,0.00286,https://api.spotify.com/v1/audio-analysis/0dEIca2nhcxDUV8C5QkPYb,0.788,275387,0.616,0dEIca2nhcxDUV8C5QkPYb,0.549,9,0.0952,-10.671,0,0.0337,0,119.037,4,https://api.spotify.com/v1/tracks/0dEIca2nhcxDUV8C5QkPYb,audio_features,spotify:track:0dEIca2nhcxDUV8C5QkPYb,0.696
2489,0.388,https://api.spotify.com/v1/audio-analysis/36c4JohayB9qd64eidQMBi,0.804,251293,0.451,36c4JohayB9qd64eidQMBi,2.17e-05,6,0.0924,-8.207,1,0.0949,0,178.061,4,https://api.spotify.com/v1/tracks/36c4JohayB9qd64eidQMBi,audio_features,spotify:track:36c4JohayB9qd64eidQMBi,0.19
2490,0.0223,https://api.spotify.com/v1/audio-analysis/6cJqlSO19vsfCsH1FeFI35,0.673,183200,0.772,6cJqlSO19vsfCsH1FeFI35,1.23e-06,1,0.141,-5.246,0,0.0427,0,90.356,4,https://api.spotify.com/v1/tracks/6cJqlSO19vsfCsH1FeFI35,audio_features,spotify:track:6cJqlSO19vsfCsH1FeFI35,0.585
2491,0.00314,https://api.spotify.com/v1/audio-analysis/3tehrxZR8eaANHov4cEctL,0.607,342733,0.993,3tehrxZR8eaANHov4cEctL,0.593,10,0.112,-4.511,0,0.148,0,136.208,4,https://api.spotify.com/v1/tracks/3tehrxZR8eaANHov4cEctL,audio_features,spotify:track:3tehrxZR8eaANHov4cEctL,0.229
2492,0.00301,https://api.spotify.com/v1/audio-analysis/5rDy3kaQcVp4P6NAhjTsih,0.613,165960,0.93,5rDy3kaQcVp4P6NAhjTsih,0.00119,2,0.535,-4.116,1,0.131,0,112.213,4,https://api.spotify.com/v1/tracks/5rDy3kaQcVp4P6NAhjTsih,audio_features,spotify:track:5rDy3kaQcVp4P6NAhjTsih,0.352
2493,0.122,https://api.spotify.com/v1/audio-analysis/3ojBGxHAH27JDsLK6Q6nLD,0.448,190320,0.909,3ojBGxHAH27JDsLK6Q6nLD,3.01e-05,4,0.166,-4.521,0,0.247,0,97.177,4,https://api.spotify.com/v1/tracks/3ojBGxHAH27JDsLK6Q6nLD,audio_features,spotify:track:3ojBGxHAH27JDsLK6Q6nLD,0.255
2494,0.181,https://api.spotify.com/v1/audio-analysis/53XBXgtdqf1gmWMm3rqV27,0.365,248053,0.767,53XBXgtdqf1gmWMm3rqV27,0.000856,9,0.0942,-6.185,0,0.0681,0,94.174,4,https://api.spotify.com/v1/tracks/53XBXgtdqf1gmWMm3rqV27,audio_features,spotify:track:53XBXgtdqf1gmWMm3rqV27,0.422
2495,0.0505,https://api.spotify.com/v1/audio-analysis/1jvoeTYt8usIxGWQUSzEyz,0.589,225333,0.669,1jvoeTYt8usIxGWQUSzEyz,0.0,0,0.131,-4.835,1,0.0253,0,92.06,4,https://api.spotify.com/v1/tracks/1jvoeTYt8usIxGWQUSzEyz,audio_features,spotify:track:1jvoeTYt8usIxGWQUSzEyz,0.421
2496,3.86e-05,https://api.spotify.com/v1/audio-analysis/2SXswiR0TE3AULlCwvgg5E,0.666,173693,0.765,2SXswiR0TE3AULlCwvgg5E,0.00529,1,0.81,-7.859,0,0.0973,0,103.971,4,https://api.spotify.com/v1/tracks/2SXswiR0TE3AULlCwvgg5E,audio_features,spotify:track:2SXswiR0TE3AULlCwvgg5E,0.563
2497,0.966,https://api.spotify.com/v1/audio-analysis/6FvSJjsxM3o5ctpexdB31e,0.353,187933,0.0811,6FvSJjsxM3o5ctpexdB31e,2.27e-06,3,0.104,-14.573,1,0.0351,0,173.415,4,https://api.spotify.com/v1/tracks/6FvSJjsxM3o5ctpexdB31e,audio_features,spotify:track:6FvSJjsxM3o5ctpexdB31e,0.356
2498,0.0986,https://api.spotify.com/v1/audio-analysis/567gpaiqe8cvcZdFVET9uE,0.555,196733,0.441,567gpaiqe8cvcZdFVET9uE,0.206,5,0.107,-11.079,0,0.0359,0,84.097,3,https://api.spotify.com/v1/tracks/567gpaiqe8cvcZdFVET9uE,audio_features,spotify:track:567gpaiqe8cvcZdFVET9uE,0.39
2499,0.01,https://api.spotify.com/v1/audio-analysis/7txxAtOMwLLnQTpKeBL6bp,0.364,204867,0.755,7txxAtOMwLLnQTpKeBL6bp,0.000366,11,0.0856,-9.308,0,0.0689,0,148.83,4,https://api.spotify.com/v1/tracks/7txxAtOMwLLnQTpKeBL6bp,audio_features,spotify:track:7txxAtOMwLLnQTpKeBL6bp,0.454
2500,0.0278,https://api.spotify.com/v1/audio-analysis/7vPLB09s3XNhIM5S5wF1Si,0.62,251093,0.975,7vPLB09s3XNhIM5S5wF1Si,0.0,4,0.109,-2.507,1,0.0868,0,123.476,4,https://api.spotify.com/v1/tracks/7vPLB09s3XNhIM5S5wF1Si,audio_features,spotify:track:7vPLB09s3XNhIM5S5wF1Si,0.751
2501,0.013,https://api.spotify.com/v1/audio-analysis/2lwwrWVKdf3LR9lbbhnr6R,0.649,208467,0.888,2lwwrWVKdf3LR9lbbhnr6R,2.23e-06,6,0.0888,-4.807,1,0.0293,0,100.975,4,https://api.spotify.com/v1/tracks/2lwwrWVKdf3LR9lbbhnr6R,audio_features,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,0.553
